Id,Timestamp,FirebaseUserId,Latitude,Longitude,prevTimestamp,prevLatitude,prevLongitude,MpH,rollingaverage
25300168,2022-01-29 01:00:39,109409728062644297175,41.78452391060130,-72.51979189811890,2022-01-29 00:48:39,41.78466439193430,-72.51983830725030,0.0500,47.1676
25300169,2022-01-29 01:00:39,109409728062644297175,41.78457339914880,-72.51989400070300,2022-01-29 01:00:39,41.78452391060130,-72.51979189811890,112.9312,57.4322
25300170,2022-01-29 01:00:39,109409728062644297175,41.78457345944060,-72.51989411592860,2022-01-29 01:00:39,41.78457339914880,-72.51989400070300,0.0804,32.1333
25300171,2022-01-29 01:00:55,109409728062644297175,41.78457345944060,-72.51989411592860,2022-01-29 01:00:39,41.78457345944060,-72.51989411592860,0.0000,32.1332
25300172,2022-01-29 01:00:55,109409728062644297175,41.78455930530310,-72.51993679299630,2022-01-29 01:00:55,41.78457345944060,-72.51989411592860,25.5647,33.3437
25300173,2022-01-29 01:05:13,109409728062644297175,41.78455652028820,-72.51996966817210,2022-01-29 01:00:55,41.78455930530310,-72.51993679299630,0.0238,33.3459
25300174,2022-01-29 01:05:15,109409728062644297175,41.78455652028820,-72.51996966817210,2022-01-29 01:05:13,41.78455652028820,-72.51996966817210,0.0000,22.5201
25300175,2022-01-29 01:05:17,109409728062644297175,41.78455652028820,-72.51996966817210,2022-01-29 01:05:15,41.78455652028820,-72.51996966817210,0.0000,22.5164
25300176,2022-01-29 01:05:25,109409728062644297175,41.78465143084940,-72.51995202610870,2022-01-29 01:05:17,41.78455652028820,-72.51996966817210,3.0970,22.7980
25300177,2022-01-29 01:05:25,109409728062644297175,41.78455652028820,-72.51996966817210,2022-01-29 01:05:25,41.78465143084940,-72.51995202610870,97.9106,28.3805
25300178,2022-01-29 01:11:31,109409728062644297175,41.78466439332980,-72.51983830917170,2022-01-29 01:05:25,41.78455652028820,-72.51996966817210,0.0991,21.7961
25300179,2022-01-29 01:12:12,109409728062644297175,41.78453886691660,-72.51987114749260,2022-01-29 01:11:31,41.78466439332980,-72.51983830917170,0.7765,21.8621
25300180,2022-01-29 01:12:12,109409728062644297175,41.78453027163500,-72.51985836425760,2022-01-29 01:12:12,41.78453886691660,-72.51987114749260,16.0943,13.0588
25300182,2022-01-29 01:12:12,109409728062644297175,41.78466439332980,-72.51983830917170,2022-01-29 01:12:12,41.78453027163500,-72.51985836425760,"16,783,774.5727","1,525,810.7399"
25300183,2022-01-29 01:13:04,109409728062644297175,41.78453027163500,-72.51985836425760,2022-01-29 01:12:12,41.78466439332980,-72.51983830917170,0.6425,"1,525,810.7983"
25300184,2022-01-29 01:13:04,109409728062644297175,41.78451076670220,-72.51989830477610,2022-01-29 01:13:04,41.78453027163500,-72.51985836425760,29.5744,"1,525,811.1628"
25300185,2022-01-29 01:13:46,109409728062644297175,41.78456592325860,-72.51991174115120,2022-01-29 01:13:04,41.78451076670220,-72.51989830477610,0.3309,"1,525,811.1907"
25300186,2022-01-29 01:13:56,109409728062644297175,41.78456592325860,-72.51991174115120,2022-01-29 01:13:46,41.78456592325860,-72.51991174115120,0.0000,"1,525,811.1907"
25300187,2022-01-29 01:13:56,109409728062644297175,41.78459653629480,-72.51998313110340,2022-01-29 01:13:56,41.78456592325860,-72.51991174115120,164.2221,"1,525,826.1200"
